"","STOCKJOIN","SERIESNAME","SERIESYEAR","SERIESAMT","AMT_MULTIPLIER","AMT_VARIANCE"
"5499","KAMCHATKABSAI2017","BS_slope_trawl_biomass_mtons",2010,27874.6,1,NA
"5500","KAMCHATKABSAI2017","BS_slope_trawl_biomass_mtons",2012,32787.4,1,NA
"5501","KAMCHATKABSAI2017","BS_slope_trawl_biomass_mtons",2016,21369,1,NA
"5502","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",1991,16255.3,1,NA
"5503","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",1994,49155.5,1,NA
"5504","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",1997,37663.9,1,NA
"5505","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2000,28534.9,1,NA
"5506","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2002,49035,1,NA
"5507","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2004,39219,1,NA
"5508","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2006,45368.8,1,NA
"5509","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2010,53961,1,NA
"5510","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2012,35100,1,NA
"5511","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2014,45157,1,NA
"5512","KAMCHATKABSAI2017","AI_trawl_biomass_mtons",2016,27968,1,NA
"5513","NORKBSAI2017","AI_trawl_biomass_mtons",1991,212813,1,NA
"5514","NORKBSAI2017","AI_trawl_biomass_mtons",1994,88463,1,NA
"5515","NORKBSAI2017","AI_trawl_biomass_mtons",1997,87391,1,NA
"5516","NORKBSAI2017","AI_trawl_biomass_mtons",2000,206329,1,NA
"5517","NORKBSAI2017","AI_trawl_biomass_mtons",2002,178791,1,NA
"5518","NORKBSAI2017","AI_trawl_biomass_mtons",2004,189446,1,NA
"5519","NORKBSAI2017","AI_trawl_biomass_mtons",2006,219350,1,NA
"5520","NORKBSAI2017","AI_trawl_biomass_mtons",2010,217319,1,NA
"5521","NORKBSAI2017","AI_trawl_biomass_mtons",2012,285164,1,NA
"5522","NORKBSAI2017","AI_trawl_biomass_mtons",2014,472895,1,NA
"5523","NORKBSAI2017","AI_trawl_biomass_mtons",2016,253217,1,NA
"5524","NORKGOA2017","GOA_trawl_biomass_mtons",1984,39334,1,NA
"5525","NORKGOA2017","GOA_trawl_biomass_mtons",1987,136417,1,NA
"5526","NORKGOA2017","GOA_trawl_biomass_mtons",1990,107076,1,NA
"5527","NORKGOA2017","GOA_trawl_biomass_mtons",1993,104480,1,NA
"5528","NORKGOA2017","GOA_trawl_biomass_mtons",1996,98965,1,NA
"5529","NORKGOA2017","GOA_trawl_biomass_mtons",1999,242187,1,NA
"5530","NORKGOA2017","GOA_trawl_biomass_mtons",2001,343614,1,NA
"5531","NORKGOA2017","GOA_trawl_biomass_mtons",2003,66310,1,NA
"5532","NORKGOA2017","GOA_trawl_biomass_mtons",2005,358999,1,NA
"5533","NORKGOA2017","GOA_trawl_biomass_mtons",2007,221226,1,NA
"5534","NORKGOA2017","GOA_trawl_biomass_mtons",2009,89896,1,NA
"5535","NORKGOA2017","GOA_trawl_biomass_mtons",2011,173642,1,NA
"5536","NORKGOA2017","GOA_trawl_biomass_mtons",2013,370454,1,NA
"5537","NORKGOA2017","GOA_trawl_biomass_mtons",2015,48933,1,NA
"5538","NORKGOA2017","GOA_trawl_biomass_mtons",2017,150326,1,NA
"5539","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",1996,78845,1,NA
"5540","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",1999,61543.4,1,NA
"5541","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2001,64808.8,1,NA
"5542","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2003,79648.2,1,NA
"5543","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2005,91452.8,1,NA
"5544","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2007,102641,1,NA
"5545","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2009,95845.8,1,NA
"5546","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2011,72875,1,NA
"5547","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2013,74585.8,1,NA
"5548","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2015,52370,1,NA
"5549","NROCKSOLEGOA2017","GOA_trawl_biomass_mtons",2017,55047.1,1,NA
"5550","PCODEBS2017","EBS_trawl_biomass_mtons",1982,1013061.44,1,NA
"5551","PCODEBS2017","EBS_trawl_biomass_mtons",1983,1187096.42,1,NA
"5552","PCODEBS2017","EBS_trawl_biomass_mtons",1984,1013557.67,1,NA
"5553","PCODEBS2017","EBS_trawl_biomass_mtons",1985,1001112.14,1,NA
"5554","PCODEBS2017","EBS_trawl_biomass_mtons",1986,1118005.59,1,NA
"5555","PCODEBS2017","EBS_trawl_biomass_mtons",1987,1027518.29,1,NA
"5556","PCODEBS2017","EBS_trawl_biomass_mtons",1988,960961.6,1,NA
"5557","PCODEBS2017","EBS_trawl_biomass_mtons",1989,833472.58,1,NA
"5558","PCODEBS2017","EBS_trawl_biomass_mtons",1990,691256.23,1,NA
"5559","PCODEBS2017","EBS_trawl_biomass_mtons",1991,514407.44,1,NA
"5560","PCODEBS2017","EBS_trawl_biomass_mtons",1992,529048.99,1,NA
"5561","PCODEBS2017","EBS_trawl_biomass_mtons",1993,663308.13,1,NA
"5562","PCODEBS2017","EBS_trawl_biomass_mtons",1994,1360789.57,1,NA
"5563","PCODEBS2017","EBS_trawl_biomass_mtons",1995,1002961.21,1,NA
"5564","PCODEBS2017","EBS_trawl_biomass_mtons",1996,889366.49,1,NA
"5565","PCODEBS2017","EBS_trawl_biomass_mtons",1997,604438.54,1,NA
"5566","PCODEBS2017","EBS_trawl_biomass_mtons",1998,534150.27,1,NA
"5567","PCODEBS2017","EBS_trawl_biomass_mtons",1999,569764.75,1,NA
"5568","PCODEBS2017","EBS_trawl_biomass_mtons",2000,531170.58,1,NA
